n_structure_incomplete_UTF8_BOM.json	n	reject	1
n_structure_lone-invalid-utf-8.json	n	reject	1
n_structure_lone-open-bracket.json	n	reject	1
n_structure_no_data.json	n	reject	1
n_structure_null-byte-outside-string.json	n	reject	1
n_structure_number_with_trailing_garbage.json	n	reject	1
n_structure_object_followed_by_closing_object.json	n	reject	1
n_structure_object_unclosed_no_value.json	n	reject	1
n_structure_object_with_comment.json	n	accept	0
n_structure_object_with_trailing_garbage.json	n	reject	1
n_structure_open_array_apostrophe.json	n	reject	1
n_structure_open_array_comma.json	n	reject	1
n_structure_open_array_object.json	n	crash	134
n_structure_open_array_open_object.json	n	reject	1
n_structure_open_array_open_string.json	n	reject	1
n_structure_open_array_string.json	n	reject	1
n_structure_open_object_close_array.json	n	reject	1
n_structure_open_object_comma.json	n	reject	1
n_structure_open_object_open_array.json	n	reject	1
n_structure_open_object_open_string.json	n	reject	1
n_structure_open_object_string_with_apostrophes.json	n	reject	1
n_structure_open_object.json	n	reject	1
n_structure_open_open.json	n	reject	1
n_structure_single_eacute.json	n	reject	1
n_structure_single_star.json	n	reject	1
n_structure_trailing_#.json	n	accept	0
n_structure_U+2060_word_joined.json	n	reject	1
n_structure_uescaped_LF_before_string.json	n	reject	1
n_structure_unclosed_array_partial_null.json	n	reject	1
n_structure_unclosed_array_unfinished_false.json	n	reject	1
n_structure_unclosed_array_unfinished_true.json	n	reject	1
n_structure_unclosed_array.json	n	reject	1
n_structure_unclosed_object.json	n	reject	1
n_structure_unicode-identifier.json	n	reject	1
n_structure_UTF8_BOM_no_data.json	n	reject	1
n_structure_whitespace_formfeed.json	n	reject	1
n_structure_whitespace_U+2060_word_joiner.json	n	reject	1
y_array_arraysWithSpaces.json	y	accept	0
y_array_empty-string.json	y	accept	0
y_array_empty.json	y	accept	0
y_array_ending_with_newline.json	y	accept	0
y_array_false.json	y	accept	0
y_array_heterogeneous.json	y	accept	0
y_array_null.json	y	accept	0
y_array_with_1_and_newline.json	y	accept	0
y_array_with_leading_space.json	y	accept	0
y_array_with_several_null.json	y	accept	0
y_array_with_trailing_space.json	y	accept	0
y_number_0e+1.json	y	accept	0
y_number_0e1.json	y	accept	0
y_number_after_space.json	y	accept	0
y_number_double_close_to_zero.json	y	accept	0
y_number_int_with_exp.json	y	accept	0
y_number_minus_zero.json	y	accept	0
y_number_negative_int.json	y	accept	0
y_number_negative_one.json	y	accept	0
y_number_negative_zero.json	y	accept	0
y_number_real_capital_e_neg_exp.json	y	accept	0
y_number_real_capital_e_pos_exp.json	y	accept	0
y_number_real_capital_e.json	y	accept	0
y_number_real_exponent.json	y	accept	0
y_number_real_fraction_exponent.json	y	accept	0
y_number_real_neg_exp.json	y	accept	0
y_number_real_pos_exponent.json	y	accept	0
y_number_simple_int.json	y	accept	0
y_number_simple_real.json	y	accept	0
